time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
202324,Academic year,National,E92000001,England,,,,,,CINO at 31 March,Revised,12770,226705.51,17.8,1280,10,2410,18.9,1520,11.9,18986.78,1.49,10970,-17451.395,-1.59,-1.62,-1.57
202324,Academic year,Regional,E92000001,England,E12000001,North East,,,,CINO at 31 March,Revised,740,10896.5,14.8,50,7.1,100,14.1,60,7.9,906.8,1.23,650,-1122.179,-1.74,-1.85,-1.63
202324,Academic year,Regional,E92000001,England,E12000002,North West,,,,CINO at 31 March,Revised,1790,32652.25,18.2,160,9.2,350,19.3,220,12.5,2716.76,1.52,1570,-2648.76,-1.68,-1.75,-1.61
202324,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CINO at 31 March,Revised,1200,20094.25,16.8,110,8.8,200,17,140,11.6,1680.22,1.4,1070,-1812.901,-1.69,-1.78,-1.61
202324,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CINO at 31 March,Revised,930,16639.25,17.9,80,8.4,170,17.8,120,12.9,1415.31,1.53,830,-1311.997,-1.59,-1.68,-1.49
202324,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CINO at 31 March,Revised,1370,23869.75,17.4,130,9.1,240,17.4,130,9.3,1941.38,1.42,1190,-1904.603,-1.6,-1.68,-1.51
202324,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CINO at 31 March,Revised,1000,14761.25,14.8,90,8.5,160,16.4,80,7.6,1223.07,1.23,850,-1439.598,-1.7,-1.8,-1.61
202324,Academic year,Regional,E92000001,England,E12000007,London,,,,CINO at 31 March,Revised,2610,53445.38,20.5,370,14.1,630,24.2,490,18.7,4569.61,1.75,2180,-3116.542,-1.43,-1.49,-1.37
202324,Academic year,Regional,E92000001,England,E12000008,South East,,,,CINO at 31 March,Revised,1950,33578.63,17.2,200,10.1,360,18.5,180,9,2790.66,1.43,1650,-2577.745,-1.56,-1.63,-1.49
202324,Academic year,Regional,E92000001,England,E12000009,South West,,,,CINO at 31 March,Revised,1120,19599.75,17.5,110,9.5,190,16.9,100,8.7,1634.29,1.46,980,-1517.07,-1.56,-1.64,-1.47
202324,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CINO at 31 March,Revised,1070,23336,21.8,170,16,270,25.5,230,21.3,2014.15,1.88,890,-1265.584,-1.42,-1.51,-1.33
202324,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CINO at 31 March,Revised,1540,30109.38,19.6,200,12.8,360,23.3,260,16.9,2555.46,1.66,1290,-1850.958,-1.43,-1.51,-1.36
202324,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CINO at 31 March,Revised,93,1211.25,13,6,6.5,11,11.8,8,8.6,99.98,1.08,81,-139.424,-1.72,-2.03,-1.41
202324,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CINO at 31 March,Revised,30,320,10.7,c,c,c,c,c,c,25.02,0.83,25,-54.2,-2.17,-2.72,-1.61
202324,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CINO at 31 March,Revised,39,796,20.4,c,c,8,20.5,c,c,65.84,1.69,32,-60.054,-1.88,-2.37,-1.39
202324,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CINO at 31 March,Revised,48,741,15.4,c,c,c,c,c,c,64.83,1.35,47,-86.727,-1.85,-2.25,-1.44
202324,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CINO at 31 March,Revised,48,789.5,16.4,c,c,8,16.7,c,c,63.66,1.33,44,-77.156,-1.75,-2.17,-1.34
202324,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CINO at 31 March,Revised,94,1604.25,17.1,11,11.7,18,19.1,9,9.6,137.7,1.46,78,-145.623,-1.87,-2.18,-1.55
202324,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CINO at 31 March,Revised,59,847.75,14.4,c,c,6,10.2,c,c,66.87,1.13,55,-84.828,-1.54,-1.92,-1.17
202324,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CINO at 31 March,Revised,92,1049.75,11.4,c,c,10,10.9,c,c,89.7,0.98,81,-140.244,-1.73,-2.04,-1.42
202324,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CINO at 31 March,Revised,44,680.25,15.5,c,c,6,13.6,c,c,56.85,1.29,37,-64.505,-1.74,-2.2,-1.29
202324,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CINO at 31 March,Revised,43,588.25,13.7,c,c,c,c,c,c,48.83,1.14,36,-67.98,-1.89,-2.35,-1.43
202324,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CINO at 31 March,Revised,90,1491.25,16.6,11,12.2,18,20,10,11.1,126.01,1.4,79,-124.211,-1.57,-1.88,-1.26
202324,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CINO at 31 March,Revised,55,777.25,14.1,c,c,8,14.5,c,c,61.51,1.12,50,-77.227,-1.54,-1.94,-1.15
202324,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CINO at 31 March,Revised,38,649.5,17.1,c,c,8,21.1,c,c,54.36,1.43,33,-60.455,-1.83,-2.32,-1.35
202324,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CINO at 31 March,Revised,41,481.5,11.7,c,c,c,c,c,c,38.51,0.94,34,-66.838,-1.97,-2.44,-1.49
202324,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CINO at 31 March,Revised,47,882.5,18.8,c,c,9,19.1,c,c,72.3,1.54,38,-68.416,-1.8,-2.25,-1.35
202324,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CINO at 31 March,Revised,70,1205,17.2,7,10,11,15.7,11,15.7,101.5,1.45,63,-102.597,-1.63,-1.98,-1.28
202324,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CINO at 31 March,Revised,62,1025.25,16.5,c,c,9,14.5,8,12.9,87.01,1.4,51,-98.596,-1.93,-2.32,-1.54
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CINO at 31 March,Revised,69,1405.75,20.4,6,8.7,16,23.2,9,13,116.02,1.68,64,-84.61,-1.32,-1.67,-0.98
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,CINO at 31 March,Revised,51,682.5,13.4,c,c,c,c,c,c,57.84,1.13,46,-78.558,-1.71,-2.12,-1.3
202324,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CINO at 31 March,Revised,32,473,14.8,c,c,c,c,c,c,39,1.22,27,-64.66,-2.39,-2.93,-1.86
202324,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CINO at 31 March,Revised,25,273.5,10.9,c,c,c,c,c,c,22.33,0.89,23,-47.893,-2.08,-2.66,-1.5
202324,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CINO at 31 March,Revised,237,3736.5,15.8,16,6.8,39,16.5,26,11,316.24,1.33,210,-339.303,-1.62,-1.81,-1.42
202324,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CINO at 31 March,Revised,118,2005.75,17,12,10.2,28,23.7,17,14.4,167.85,1.42,108,-194.863,-1.8,-2.07,-1.54
202324,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CINO at 31 March,Revised,150,3215.25,21.4,20,13.3,35,23.3,24,16,270.18,1.8,131,-207.308,-1.58,-1.82,-1.34
202324,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CINO at 31 March,Revised,103,2297.5,22.3,9,8.7,23,22.3,17,16.5,187.03,1.82,93,-142.318,-1.53,-1.82,-1.24
202324,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CINO at 31 March,Revised,89,1639.5,18.4,7,7.9,16,18,12,13.5,140.34,1.58,79,-143.847,-1.82,-2.13,-1.51
202324,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CINO at 31 March,Revised,75,1661.75,22.2,12,16,22,29.3,11,14.7,136.48,1.82,65,-105.447,-1.62,-1.97,-1.28
202324,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CINO at 31 March,Revised,85,1579.25,18.6,6,7.1,17,20,12,14.1,126.84,1.49,74,-124.193,-1.68,-2,-1.36
202324,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CINO at 31 March,Revised,52,746.5,14.4,c,c,6,11.5,c,c,57.03,1.1,46,-98.998,-2.15,-2.56,-1.74
202324,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CINO at 31 March,Revised,77,1618.5,21,9,11.7,19,24.7,9,11.7,131.68,1.71,67,-95.858,-1.43,-1.77,-1.09
202324,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CINO at 31 March,Revised,70,1390.5,19.9,10,14.3,15,21.4,10,14.3,118.84,1.7,65,-101.013,-1.55,-1.9,-1.21
202324,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CINO at 31 March,Revised,47,1487,31.6,13,27.7,18,38.3,11,23.4,125.35,2.67,41,-51.106,-1.25,-1.68,-0.81
202324,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CINO at 31 March,Revised,61,1098.25,18,c,c,7,11.5,7,11.5,93.49,1.53,54,-105.543,-1.95,-2.33,-1.58
202324,Academic year,Local authority,E92000001,England,E12000002,North West,943,Westmorland and Furness,E06000064,CINO at 31 March,Revised,31,381.5,12.3,c,c,c,c,c,c,30.66,0.99,19,-38.63,-2.03,-2.67,-1.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CINO at 31 March,Revised,73,1212.75,16.6,6,8.2,13,17.8,9,12.3,100.21,1.37,63,-110.297,-1.75,-2.1,-1.4
202324,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CINO at 31 March,Revised,87,1503.25,17.3,7,8,16,18.4,11,12.6,125.67,1.44,80,-117.413,-1.47,-1.78,-1.16
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CINO at 31 March,Revised,58,936,16.1,c,c,c,c,c,c,79.16,1.36,51,-93.833,-1.84,-2.23,-1.45
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CINO at 31 March,Revised,145,2073.5,14.3,11,7.6,19,13.1,23,15.9,169.85,1.17,127,-231.104,-1.82,-2.07,-1.57
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CINO at 31 March,Revised,39,643.75,16.5,c,c,c,c,c,c,54.01,1.38,35,-57.764,-1.65,-2.12,-1.18
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CINO at 31 March,Revised,55,934,17,c,c,9,16.4,c,c,72.52,1.32,50,-85.458,-1.71,-2.1,-1.32
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CINO at 31 March,Revised,61,1059,17.4,6,9.8,10,16.4,8,13.1,89.32,1.46,58,-93.279,-1.61,-1.97,-1.24
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CINO at 31 March,Revised,104,1702.5,16.4,6,5.8,16,15.4,10,9.6,141.31,1.36,91,-178.643,-1.96,-2.25,-1.67
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CINO at 31 March,Revised,55,835.75,15.2,6,10.9,9,16.4,c,c,68.84,1.25,50,-74.658,-1.49,-1.89,-1.1
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CINO at 31 March,Revised,177,3527.5,19.9,28,15.8,43,24.3,30,16.9,302.18,1.71,161,-250.294,-1.55,-1.77,-1.34
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CINO at 31 March,Revised,48,718.25,15,c,c,7,14.6,c,c,59.85,1.25,43,-74.021,-1.72,-2.14,-1.3
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CINO at 31 March,Revised,42,658.5,15.7,c,c,6,14.3,c,c,53.5,1.27,32,-59.778,-1.87,-2.36,-1.38
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,CINO at 31 March,Revised,133,1810.25,13.6,7,5.3,16,12,14,10.5,153.02,1.15,120,-213.704,-1.78,-2.03,-1.53
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CINO at 31 March,Revised,40,739.25,18.5,c,c,8,20,c,c,60.5,1.51,36,-66.955,-1.86,-2.32,-1.4
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CINO at 31 March,Revised,125,2309.5,18.5,13,10.4,25,20,14,11.2,190.18,1.52,110,-159.726,-1.45,-1.72,-1.19
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CINO at 31 March,Revised,77,1482.25,19.3,9,11.7,20,26,10,13,128,1.66,72,-115.655,-1.61,-1.93,-1.28
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CINO at 31 March,Revised,40,664.25,16.6,c,c,8,20,c,c,57.98,1.45,36,-58.029,-1.61,-2.07,-1.15
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CINO at 31 March,Revised,70,1174.75,16.8,c,c,9,12.9,12,17.1,102.69,1.47,65,-103.242,-1.59,-1.93,-1.24
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CINO at 31 March,Revised,194,3737.25,19.3,20,10.3,46,23.7,21,10.8,314.05,1.62,180,-290.172,-1.61,-1.82,-1.41
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CINO at 31 March,Revised,62,1210.75,19.5,7,11.3,16,25.8,10,16.1,104.5,1.69,51,-86.895,-1.7,-2.09,-1.32
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CINO at 31 March,Revised,128,2880.75,22.5,19,14.8,31,24.2,22,17.2,248,1.94,108,-143.744,-1.33,-1.6,-1.06
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CINO at 31 March,Revised,109,1731.75,15.9,6,5.5,16,14.7,14,12.8,151.49,1.39,102,-154.555,-1.52,-1.79,-1.24
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,CINO at 31 March,Revised,77,1083.75,14.1,c,c,c,c,8,10.4,92.03,1.2,66,-114.14,-1.73,-2.07,-1.39
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CINO at 31 March,Revised,58,c,c,c,c,10,17.2,6,10.3,c,c,52,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CINO at 31 March,Revised,142,2440.75,17.2,9,6.3,18,12.7,16,11.3,203.69,1.43,127,-211.943,-1.67,-1.92,-1.42
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,CINO at 31 March,Revised,86,1298,15.1,c,c,13,15.1,11,12.8,108.34,1.26,73,-125.108,-1.71,-2.04,-1.39
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CINO at 31 March,Revised,245,5022.5,20.5,27,11,55,22.4,41,16.7,421,1.72,211,-311.605,-1.48,-1.67,-1.29
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,Revised,134,2305.75,17.2,15,11.2,24,17.9,9,6.7,191.32,1.43,117,-207.806,-1.78,-2.03,-1.52
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,Revised,76,1324.25,17.4,9,11.8,12,15.8,c,c,105.8,1.39,70,-106.233,-1.52,-1.85,-1.19
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CINO at 31 March,Revised,32,371.25,11.6,c,c,c,c,c,c,28.32,0.89,31,-63.855,-2.06,-2.56,-1.56
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,Revised,97,1925.25,19.8,6,6.2,18,18.6,12,12.4,156.15,1.61,85,-141.995,-1.67,-1.97,-1.37
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,Revised,49,688.5,14.1,c,c,c,c,c,c,53.36,1.09,41,-58.924,-1.44,-1.87,-1
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,Revised,50,1088.75,21.8,6,12,12,24,7,14,88.85,1.78,41,-75.118,-1.83,-2.27,-1.4
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,Revised,164,2732.25,16.7,15,9.1,31,18.9,11,6.7,221.03,1.35,144,-197.634,-1.37,-1.6,-1.14
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,Revised,98,1188.75,12.1,c,c,6,6.1,6,6.1,92.68,0.95,81,-146.668,-1.81,-2.12,-1.5
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,Revised,45,531,11.8,c,c,c,c,c,c,43.18,0.96,42,-83.808,-2,-2.42,-1.57
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,Revised,76,1481.75,19.5,12,15.8,19,25,13,17.1,126.49,1.66,69,-87.204,-1.26,-1.6,-0.93
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,Revised,137,2166.5,15.8,13,9.5,19,13.9,8,5.8,172.5,1.26,113,-196.333,-1.74,-2,-1.48
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,Revised,68,1372.25,20.2,6,8.8,15,22.1,6,8.8,107.18,1.58,62,-92.095,-1.49,-1.84,-1.13
