time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,year_breakdown,social_care_group,school_type,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
