time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,six half terms,CINO at 31 March,Total,1043,366983,34911,9.5,24704,6.7,10207,2.8,375,36,27,2.6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,six half terms,CINO at 31 March,State-funded secondary,387,132718,14521,10.9,9333,7,5188,3.9,177,45.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,six half terms,CINO at 31 March,State-funded primary,407,146446,9564,6.5,6729,4.6,2835,1.9,107,26.3,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,six half terms,CINO at 31 March,State-funded alternative provision school,6,1765,360,20.4,230,13,130,7.4,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,six half terms,CINO at 31 March,Special,243,86054,10466,12.2,8412,9.8,2054,2.4,c,c,16,6.6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,six half terms,CINO at 31 March,Total,833,296617,41719,14.1,29619,10,12100,4.1,389,46.7,45,5.4
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,six half terms,CINO at 31 March,State-funded secondary,260,88676,16017,18.1,10127,11.4,5890,6.6,155,59.6,20,7.7
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,six half terms,CINO at 31 March,State-funded primary,335,121770,12457,10.2,7742,6.4,4715,3.9,125,37.3,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,six half terms,CINO at 31 March,State-funded alternative provision school,8,2558,1299,50.8,777,30.4,522,20.4,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,six half terms,CINO at 31 March,Special,230,83613,11946,14.3,10973,13.1,973,1.2,c,c,11,4.8
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,six half terms,CINO at 31 March,Total,1051,365831,47266,12.9,30749,8.4,16517,4.5,468,44.5,63,6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,six half terms,CINO at 31 March,State-funded secondary,337,113229,19503,17.2,10831,9.6,8672,7.7,184,54.6,36,10.7
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,six half terms,CINO at 31 March,State-funded primary,400,144329,12288,8.5,8378,5.8,3910,2.7,135,33.8,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,six half terms,CINO at 31 March,State-funded alternative provision school,24,7208,3508,48.7,1554,21.6,1954,27.1,24,100,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,six half terms,CINO at 31 March,Special,290,101065,11967,11.8,9986,9.9,1981,2,125,43.1,13,4.5
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,six half terms,CINO at 31 March,Total,1447,508569,51458,10.1,36342,7.1,15116,3,572,39.5,35,2.4
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,six half terms,CINO at 31 March,State-funded secondary,521,177715,20794,11.7,12632,7.1,8162,4.6,244,46.8,18,3.5
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,six half terms,CINO at 31 March,State-funded primary,628,226443,18693,8.3,12582,5.6,6111,2.7,195,31.1,10,1.6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,six half terms,CINO at 31 March,State-funded alternative provision school,29,8662,1503,17.4,1129,13,374,4.3,16,55.2,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,six half terms,CINO at 31 March,Special,269,95749,10468,10.9,9999,10.4,469,0.5,117,43.5,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,six half terms,CINO at 31 March,Total,541,193786,26333,13.6,20646,10.7,5687,2.9,260,48.1,22,4.1
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,six half terms,CINO at 31 March,State-funded secondary,144,49483,7985,16.1,4825,9.8,3160,6.4,76,52.8,7,4.9
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,six half terms,CINO at 31 March,State-funded primary,c,c,c,c,c,c,c,c,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,six half terms,CINO at 31 March,Special,261,94757,12564,13.3,11576,12.2,988,1,127,48.7,11,4.2
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,six half terms,CINO at 31 March,Total,709,249265,27572,11.1,17023,6.8,10549,4.2,285,40.2,27,3.8
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,six half terms,CINO at 31 March,State-funded secondary,239,80546,9979,12.4,4437,5.5,5542,6.9,116,48.5,14,5.9
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,six half terms,CINO at 31 March,State-funded primary,265,95421,7292,7.6,3902,4.1,3390,3.6,73,27.5,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,six half terms,CINO at 31 March,State-funded alternative provision school,18,5420,1568,28.9,890,16.4,678,12.5,15,83.3,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,six half terms,CINO at 31 March,Special,187,67878,8733,12.9,7794,11.5,939,1.4,81,43.3,6,3.2
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,six half terms,CINO at 31 March,Total,621,220632,21497,9.7,15926,7.2,5571,2.5,243,39.1,13,2.1
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,six half terms,CINO at 31 March,State-funded secondary,218,75709,9106,12,5935,7.8,3171,4.2,100,45.9,8,3.7
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,six half terms,CINO at 31 March,State-funded primary,259,93285,6302,6.8,4782,5.1,1520,1.6,75,29,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,six half terms,CINO at 31 March,Total,559,197810,27857,14.1,20163,10.2,7694,3.9,297,53.1,31,5.5
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,six half terms,CINO at 31 March,State-funded secondary,188,64098,9553,14.9,5312,8.3,4241,6.6,108,57.4,15,8
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,six half terms,CINO at 31 March,State-funded primary,222,79569,6513,8.2,4265,5.4,2248,2.8,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,six half terms,CINO at 31 March,State-funded alternative provision school,7,2152,1339,62.2,635,29.5,704,32.7,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,six half terms,CINO at 31 March,Special,142,51991,10452,20.1,9951,19.1,501,1,106,74.6,7,4.9
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,six half terms,CINO at 31 March,Total,780,275422,31851,11.6,21385,7.8,10466,3.8,320,41,36,4.6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,six half terms,CINO at 31 March,State-funded secondary,298,103080,14739,14.3,8340,8.1,6399,6.2,149,50,21,7
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,six half terms,CINO at 31 March,State-funded primary,313,113547,8407,7.4,5818,5.1,2589,2.3,83,26.5,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,six half terms,CINO at 31 March,State-funded alternative provision school,11,3129,1504,48.1,922,29.5,582,18.6,11,100,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,six half terms,CINO at 31 March,Special,158,55666,7201,12.9,6305,11.3,896,1.6,77,48.7,7,4.4
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,six half terms,CINO at 31 March,Total,404,144874,20935,14.5,13611,9.4,7324,5.1,222,55,13,3.2
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,six half terms,CINO at 31 March,State-funded secondary,129,44861,7470,16.7,4113,9.2,3357,7.5,78,60.5,6,4.7
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,six half terms,CINO at 31 March,State-funded primary,132,48257,5799,12,3723,7.7,2076,4.3,63,47.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,six half terms,CINO at 31 March,State-funded alternative provision school,16,5149,2053,39.9,1248,24.2,805,15.6,16,100,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,six half terms,CINO at 31 March,Special,127,46607,5613,12,4527,9.7,1086,2.3,65,51.2,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,six half terms,CINO at 31 March,Total,265,94080,12079,12.8,7102,7.5,4977,5.3,127,47.9,12,4.5
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,six half terms,CINO at 31 March,State-funded secondary,100,33858,5884,17.4,3380,10,2504,7.4,59,59,8,8
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,six half terms,CINO at 31 March,State-funded primary,126,47138,4727,10,2965,6.3,1762,3.7,55,43.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,six half terms,CINO at 31 March,State-funded alternative provision school,6,1642,710,43.2,74,4.5,636,38.7,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,six half terms,CINO at 31 March,Special,33,11442,758,6.6,683,6,75,0.7,c,c,0,0
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,six half terms,CINO at 31 March,Total,527,185975,24718,13.3,16783,9,7935,4.3,241,45.7,22,4.2
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,six half terms,CINO at 31 March,State-funded secondary,215,73306,11437,15.6,6524,8.9,4913,6.7,119,55.3,12,5.6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,six half terms,CINO at 31 March,State-funded primary,223,81643,6425,7.9,4484,5.5,1941,2.4,65,29.1,0,0
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,six half terms,CINO at 31 March,Total,613,219192,27446,12.5,20709,9.4,6737,3.1,303,49.4,16,2.6
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,six half terms,CINO at 31 March,State-funded secondary,193,67378,7954,11.8,5396,8,2558,3.8,92,47.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,six half terms,CINO at 31 March,State-funded primary,158,57573,5259,9.1,3876,6.7,1383,2.4,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,six half terms,CINO at 31 March,State-funded alternative provision school,7,1902,331,17.4,184,9.7,147,7.7,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,six half terms,CINO at 31 March,Special,255,92339,13902,15.1,11253,12.2,2649,2.9,149,58.4,8,3.1
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,six half terms,CINO at 31 March,Total,207,72107,8722,12.1,4986,6.9,3736,5.2,92,44.4,10,4.8
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,six half terms,CINO at 31 March,State-funded secondary,74,24536,4510,18.4,2812,11.5,1698,6.9,48,64.9,7,9.5
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,six half terms,CINO at 31 March,State-funded primary,108,39630,2842,7.2,1628,4.1,1214,3.1,31,28.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,six half terms,CINO at 31 March,State-funded alternative provision school,8,2140,843,39.4,77,3.6,766,35.8,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,six half terms,CINO at 31 March,Special,17,5801,527,9.1,469,8.1,58,1,c,c,0,0
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,six half terms,CINO at 31 March,Total,751,268703,35243,13.1,26938,10,8305,3.1,353,47,28,3.7
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,six half terms,CINO at 31 March,State-funded secondary,253,87915,15412,17.5,11052,12.6,4360,5,160,63.2,16,6.3
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,six half terms,CINO at 31 March,State-funded primary,334,122980,11333,9.2,8558,7,2775,2.3,110,32.9,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,six half terms,CINO at 31 March,State-funded alternative provision school,12,4111,2179,53,1476,35.9,703,17.1,12,100,7,58.3
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,six half terms,CINO at 31 March,Special,152,53697,6319,11.8,5852,10.9,467,0.9,71,46.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,six half terms,CINO at 31 March,Total,676,238445,33622,14.1,22571,9.5,11051,4.6,343,50.7,37,5.5
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,six half terms,CINO at 31 March,State-funded secondary,325,112126,19102,17,12228,10.9,6874,6.1,198,60.9,24,7.4
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,six half terms,CINO at 31 March,State-funded primary,284,103899,8145,7.8,5793,5.6,2352,2.3,90,31.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,six half terms,CINO at 31 March,State-funded alternative provision school,12,3685,1371,37.2,645,17.5,726,19.7,11,91.7,c,c
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,six half terms,CINO at 31 March,Special,55,18735,5004,26.7,3905,20.8,1099,5.9,44,80,9,16.4
202021,Academic year,National,E92000001,England,,,,,,six half terms,CLA 12 months at 31 March,Total,35480,12483770,1140030,9.1,955850,7.7,184190,1.5,11390,32.1,1060,3
202021,Academic year,National,E92000001,England,,,,,,six half terms,CLA 12 months at 31 March,State-funded secondary,17460,6044000,688950,11.4,564420,9.3,124530,2.1,7050,40.4,660,3.8
202021,Academic year,National,E92000001,England,,,,,,six half terms,CLA 12 months at 31 March,State-funded primary,13320,4833230,233550,4.8,215130,4.5,18410,0.4,2320,17.4,40,0.3
202021,Academic year,National,E92000001,England,,,,,,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,570,166990,56120,33.6,37000,22.2,19120,11.4,420,74,190,33.2
