time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_child,Started_episodes,Started_child,Ended_episodes,Ended_child,At31_episodes,awaiting_assessment
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,3935,3676,2134,2009,1611,1538,2324,29
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,2819,2641,1569,1487,1296,1236,1523,6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3353,3113,1435,1327,1580,1456,1773,25
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,5414,4921,3132,2862,3500,3184,1914,28
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3116,2856,1753,1618,1634,1528,1482,45
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3702,3530,1638,1590,1574,1543,2128,23
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,4219,4028,2120,2062,1713,1666,2506,41
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,942,E06000063,Cumberland,Children in Need,3076,2952,1524,1475,1305,1275,1771,17
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,2040,1911,972,909,922,880,1118,10
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2112,2025,983,942,826,797,1286,36
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,11876,11460,4292,4079,4086,3921,7790,177
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,7313,6972,3790,3609,2193,2147,5120,226
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,10534,9829,5286,4918,4934,4676,5600,72
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,7159,6370,4489,4107,4331,3923,2828,583
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,5660,5187,2664,2449,3035,2821,2625,153
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4746,4395,2575,2399,2087,1965,2659,33
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,4508,4187,2116,1992,2065,1973,2443,352
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2867,2700,1355,1291,1207,1166,1660,7
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,4551,4238,2489,2320,2096,1979,2455,68
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,4106,3860,2100,1998,1606,1541,2500,43
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,2729,2545,1295,1226,1269,1207,1460,39
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2816,2630,1381,1337,1364,1320,1452,16
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,Children in Need,1902,1804,952,914,707,681,1195,14
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,5523,5113,2805,2600,2917,2765,2606,c
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,4830,4555,2440,2308,2036,1948,2794,50
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,3525,3302,2017,1900,1721,1644,1804,27
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,11078,10356,5466,5108,5694,5426,5384,25
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3117,2871,1706,1563,1508,1418,1609,79
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,3921,3707,2051,1974,1663,1613,2258,48
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,3414,3103,1818,1677,1683,1561,1731,59
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,6390,5938,3379,3210,3087,2949,3303,34
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,5178,4799,2847,2694,2997,2840,2181,59
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9038,8668,4397,4258,3249,3198,5789,408
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,3403,3132,1664,1495,1547,1427,1856,12
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1746,1697,826,813,715,711,1031,52
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Children in Need,7663,6946,4772,4318,4265,3949,3398,75
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,3396,3199,1465,1406,1578,1528,1818,c
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,8738,8042,4885,4603,4736,4494,4002,52
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,4650,4405,2398,2301,2191,2117,2459,8
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,1802,1699,870,827,713,676,1089,40
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,4829,4480,2772,2586,2564,2447,2265,272
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,11944,10391,7229,6250,6614,5821,5330,213
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,3439,3320,1513,1484,1326,1288,2113,32
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,5878,5340,3488,3234,2519,2349,3359,277
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,8509,7875,5164,4811,4831,4613,3678,479
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Children in Need,4437,4185,2394,2284,2216,2123,2221,155
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,4107,3963,1585,1542,1733,1704,2374,32
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,7164,6848,3355,3223,2991,2942,4173,127
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,265,258,114,112,102,102,163,9
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Children in Need,4921,4680,2337,2244,2264,2192,2657,175
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,16108,15322,8697,8315,6899,6649,9209,445
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,6539,6107,3140,2953,2942,2812,3597,31
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,4236,3929,2074,1923,2021,1919,2215,39
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,3025,3020,u,u,1438,1436,1587,200
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,5990,5530,3387,3136,3092,2874,2898,33
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,3287,3193,1321,1266,1132,1086,2155,35
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3830,3619,2072,1995,1680,1601,2150,64
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,9449,8948,4091,3900,4212,4056,5237,380
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,6004,5615,2766,2644,2566,2475,3438,27
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2684,2585,1059,1017,1181,1157,1503,79
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,3700,3569,1558,1511,1217,1181,2483,43
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,6846,6405,3532,3359,2843,2718,4003,114
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,3984,3718,1886,1749,1745,1631,2239,128
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,6675,6271,3037,2879,2834,2721,3841,75
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2185,2083,913,873,878,832,1307,29
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,6590,5890,4008,3615,3354,3059,3236,143
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2638,2476,1289,1224,1014,984,1624,239
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,8569,8303,3480,3399,2633,2569,5936,409
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,8374,8097,3238,3157,2937,2879,5437,192
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,3245,3074,1800,1706,1594,1534,1651,18
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,9650,8915,5068,4651,4881,4540,4769,70
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,3748,3536,2248,2143,1466,1398,2282,92
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,2099,2010,953,900,1074,1052,1025,7
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,6665,6315,2920,2802,2928,2803,3737,87
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,2585,2455,1333,1281,1130,1094,1455,29
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1827,1722,839,798,903,876,924,100
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,4050,3682,2120,1905,2059,1854,1991,111
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Children in Need,7191,6652,3983,3759,3722,3444,3469,64
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,5837,5601,2639,2546,2129,2058,3708,68
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children in Need,u,u,u,u,u,u,u,u
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children in Need,3446,2686,2179,1590,1979,1460,1467,141
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children in Need,27562,25304,17036,15710,15845,14768,11717,479
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children in Need,4316,4070,2149,2052,2069,1988,2247,7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children in Need,4493,4251,2055,1995,1992,1935,2501,89
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children in Need,6232,5945,2607,2525,2370,2300,3862,70
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children in Need,4658,4102,3023,2636,2812,2537,1846,52
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children in Need,2844,2671,1505,1440,1134,1114,1710,32
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children in Need,3245,3016,1880,1760,1515,1451,1730,13
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children in Need,4531,4140,2200,1970,2472,2275,2059,95
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children in Need,10286,9689,5087,4807,4938,4720,5348,114
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children in Need,2981,2695,1517,1382,1916,1741,1065,21
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children in Need,9421,9010,4791,4680,3315,3176,6106,1451
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children in Need,2086,1885,1299,1186,1244,1139,842,39
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children in Need,1620,1555,849,815,620,601,1000,38
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children in Need,1591,1534,603,574,509,495,1082,12
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Children in Need,5843,5316,3203,2945,3215,2975,2628,50
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children in Need,4841,4525,2401,2271,1845,1744,2996,64
