Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000028,Southwark,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,74.83785,64.30341,86.6055,58.77182,93.73571,180,24052,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000029,Sutton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,53.61055,44.2602,64.35186,39.47141,70.93734,115,21451,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000030,Tower Hamlets,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,93.63633,82.93739,106.11945,77.03362,113.40567,260,27767,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,85.47644,75.48079,98.05782,69.77582,105.19008,230,26908,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,65.86594,57.053,77.37851,52.02983,83.89174,170,25810,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,96.56984,81.79275,116.739,73.38236,128.12523,125,12944,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,59.15232,53.23672,65.91601,49.95293,69.85725,345,58324,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,70.42581,63.80714,76.88038,60.37398,80.9065,455,64607,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,87.03641,80.00356,94.86484,76.06899,99.41655,540,62043,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,104.86771,95.67182,115.20209,90.54135,121.21549,455,43388,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,59.39897,55.44905,63.7103,53.22671,66.21312,810,136366,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,72.43852,65.29564,79.75435,61.52492,84.22796,395,54529,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.09112,61.74953,71.00512,59.26068,73.80995,800,121045,"Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,78.60549,73.497,83.79401,70.71615,86.90515,910,115768,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,82.50713,77.92315,87.29037,75.37087,90.10321,1210,146654,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,120.05807,113.59506,126.79298,109.99253,130.7511,1290,107448,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,50.77805,45.59145,57.10291,42.62759,60.6951,310,61050,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,81.30474,74.36714,88.71527,70.58005,93.11894,505,62112,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.60746,60.51607,72.55158,57.34739,76.25177,480,72064,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.16284,65.09064,77.64899,61.77594,81.50335,505,70964,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,75.71027,68.82289,82.43194,65.23819,86.61454,485,64060,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,77.69847,71.68659,84.66407,68.24379,88.63334,565,72717,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,65.07833,58.77951,71.52671,55.44879,75.46572,410,63001,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,69.02237,62.43922,76.93713,58.67514,81.43627,360,52157,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,94.36203,87.57119,101.53965,83.83083,105.78493,715,75772,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,76.53771,68.70455,84.1609,64.67958,88.94789,385,50302,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,74.47865,59.00265,98.66251,50.22412,112.24434,60,8056,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,60.40793,47.61538,73.91012,41.56013,82.70966,85,14071,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,76.85353,62.19425,96.03119,54.38035,107.33596,85,11060,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,67.36653,56.87529,81.77693,50.90536,89.90976,120,17813,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,138.41214,113.19162,162.50414,101.36007,178.60167,125,9031,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,107.51725,89.95691,129.54093,80.47461,142.4754,120,11161,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,90.70809,77.71964,106.51424,70.64187,115.77304,160,17639,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,122.36158,107.12837,141.85429,98.43942,152.89437,200,16345,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,112.90603,93.53761,133.12458,83.99627,146.01106,130,11514,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,74.74747,63.61384,85.46315,58.18755,92.44284,185,24750,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,75.69558,64.80028,86.98587,59.28814,94.07108,185,24440,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,92.38046,76.22136,109.26419,68.2872,120.04547,125,13531,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,92.61898,77.38176,109.97826,69.51958,120.58441,130,14036,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,79.10255,64.35966,94.55455,57.20194,104.48466,110,13906,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,35.05299,27.62984,42.88792,24.11615,47.99405,85,24249,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,23.94231,19.37548,29.91677,16.94121,33.43856,85,35502,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,34.74635,21.52019,72.83828,13.89985,94.09645,10,2878,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,47.39164,39.92826,56.66983,35.88735,62.11472,130,27431,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,99.40358,81.99435,116.05999,73.76034,127.12954,135,13581,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,64.1063,51.63045,75.99151,45.86115,84.00773,110,17159,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,56.94761,48.27787,67.64113,43.5726,73.91234,140,24584,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,76.25121,63.92534,93.41897,56.91436,103.10198,110,14426,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,72.58235,64.00788,81.40827,59.56284,86.86627,275,37888,,,Similar,Not compared,20220000,New data,,1y
