time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_child,ICPC,ICPC_child,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,1428,1284,392,391,52,299,10,31,12,13,14
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,1076,1023,352,344,42,208,53,49,13,14,17
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,990,892,340,340,25,188,56,71,13,15,20
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,1306,1184,599,590,62,417,54,66,13,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1345,1147,319,316,17,248,16,38,13,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,823,714,231,229,11,185,26,9,13,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,640,542,179,172,29,144,0,6,12,13,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,903,778,193,193,22,137,9,25,13,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1129,974,312,308,31,259,12,10,13,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,697,596,222,221,21,188,c,c,12,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,834,752,297,291,53,205,14,25,11,14,15
2025,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1226,1143,317,317,68,169,28,52,11,13,16
2024,Reporting year,National,E92000001,England,"","",,"","",Section 47s and Initial Child Protection Conferences,224520,191360,72250,71140,6800,50780,6300,8350,13,14,15
2024,Reporting year,Regional,E92000001,England,E12000001,North East,,"","",Section 47s and Initial Child Protection Conferences,13450,11700,5420,5310,210,4290,480,440,13,14,15
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,"","",Section 47s and Initial Child Protection Conferences,32550,26920,10620,10480,1230,7430,920,1040,12,14,15
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,"","",Section 47s and Initial Child Protection Conferences,23770,20370,8460,8370,490,5870,870,1240,13,14,15
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,"","",Section 47s and Initial Child Protection Conferences,17450,14590,5860,5770,590,3520,570,1180,12,14,18
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,"","",Section 47s and Initial Child Protection Conferences,25680,21700,8220,8120,810,6120,540,760,12,14,15
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,"","",Section 47s and Initial Child Protection Conferences,14330,12200,5120,5080,780,3640,340,360,12,14,15
2024,Reporting year,Regional,E92000001,England,E12000007,London,,"","",Section 47s and Initial Child Protection Conferences,37100,32620,11190,11030,1370,7240,1000,1570,12,14,15
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,"","",Section 47s and Initial Child Protection Conferences,40470,34750,10730,10510,910,7600,1040,1180,13,14,15
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,"","",Section 47s and Initial Child Protection Conferences,19730,16530,6620,6490,420,5080,550,580,13,14,15
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,"","",Section 47s and Initial Child Protection Conferences,13470,11940,3920,3870,730,2070,470,660,12,14,17
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,"","",Section 47s and Initial Child Protection Conferences,23630,20680,7270,7160,650,5170,530,920,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,1992,1759,844,840,20,678,62,84,13,14,14
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,692,614,229,226,22,164,27,16,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Section 47s and Initial Child Protection Conferences,633,610,362,360,11,307,32,12,14,15,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,913,761,267,259,15,223,19,10,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,1662,1368,404,388,6,246,40,112,13,15,21
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1400,1101,483,467,55,330,46,52,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,722,634,317,302,12,258,24,23,13,14,14
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Section 47s and Initial Child Protection Conferences,1068,970,590,583,29,500,33,28,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,1018,896,423,410,c,362,46,c,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,710,663,357,353,c,277,43,c,14,15,15
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,1151,1032,428,419,18,288,56,66,14,15,18
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1485,1288,714,707,c,657,53,c,15,15,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,995,837,379,365,49,266,40,24,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,876,731,341,340,13,213,61,54,13,14,19
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1498,1280,563,560,57,424,38,44,13,15,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,817,697,310,304,59,166,47,38,11,13,16
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,1268,1059,356,347,55,247,38,16,11,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,1163,1006,382,376,31,288,33,30,12,14,14
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,942,E06000063,Cumberland,Section 47s and Initial Child Protection Conferences,881,799,475,462,7,344,56,68,14,15,16
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,719,585,184,182,22,133,11,18,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,617,523,285,279,c,238,22,c,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,2080,1743,850,838,161,557,64,68,11,13,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,1931,1732,789,777,75,569,75,70,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,3313,2768,771,767,106,551,41,73,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,2019,1582,534,534,37,448,31,18,12,13,14
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,1432,1158,477,471,22,351,23,81,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,2055,1514,521,509,21,404,74,22,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,1419,1154,414,410,273,115,c,c,6,9,12
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,1116,877,254,251,9,175,46,24,13,14,17
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,1117,954,391,383,54,255,39,43,12,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,1344,1080,531,528,94,392,17,28,11,13,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Section 47s and Initial Child Protection Conferences,832,731,273,271,9,170,21,73,13,14,21
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Section 47s and Initial Child Protection Conferences,1050,861,295,289,22,198,25,50,13,14,16
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,Section 47s and Initial Child Protection Conferences,585,530,326,317,7,280,18,21,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Section 47s and Initial Child Protection Conferences,2052,1606,508,502,21,371,55,61,14,15,15
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Section 47s and Initial Child Protection Conferences,1371,1108,415,413,6,277,41,91,14,15,18
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Section 47s and Initial Child Protection Conferences,1603,1327,616,603,111,391,49,65,12,13,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Section 47s and Initial Child Protection Conferences,3964,3277,1079,1075,23,710,128,218,14,15,19
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Section 47s and Initial Child Protection Conferences,855,723,294,291,18,253,7,15,12,13,14
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Section 47s and Initial Child Protection Conferences,1073,901,462,456,56,337,47,22,12,13,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Section 47s and Initial Child Protection Conferences,1079,903,469,458,28,207,90,144,14,15,21
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Section 47s and Initial Child Protection Conferences,2350,2004,708,697,20,507,72,109,14,14,16
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Section 47s and Initial Child Protection Conferences,1531,1408,746,743,16,571,76,83,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Section 47s and Initial Child Protection Conferences,2459,2229,1008,996,38,429,185,356,14,17,23
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Section 47s and Initial Child Protection Conferences,868,709,282,279,10,214,36,22,14,15,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Section 47s and Initial Child Protection Conferences,476,430,120,120,27,93,0,0,11,12,13
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Section 47s and Initial Child Protection Conferences,1761,1611,691,675,41,639,c,c,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Section 47s and Initial Child Protection Conferences,1116,922,449,443,42,328,40,39,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Section 47s and Initial Child Protection Conferences,2375,2038,742,740,17,528,85,112,14,15,16
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Section 47s and Initial Child Protection Conferences,1868,1539,618,615,21,518,38,41,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Section 47s and Initial Child Protection Conferences,387,344,178,175,21,143,8,6,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Section 47s and Initial Child Protection Conferences,1661,1408,352,347,6,306,12,28,13,14,15
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Section 47s and Initial Child Protection Conferences,3971,3313,1178,1147,100,852,101,125,12,14,14
